trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,90,6.46015513316,14.2013543621,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
1,0,1,0,None,0.38,0,90,5.67940785736,18.5151699446,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
2,0,2,0,None,0.38,1,90,20.620811861,28.1333513036,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
3,0,3,0,None,0.38,1,90,8.01470354199,15.7206779048,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
4,0,4,0,None,0.38,1,90,10.26219422,15.2174580842,45,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
5,0,5,0,None,0.38,1,90,5.74713406339,10.1002077088,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,15.5199378692,23.621462781,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
7,0,7,0,None,0.38,1,90,9.56585264206,15.8143680245,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
8,0,8,0,None,0.38,0,90,6.71246764809,16.2800797299,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
9,0,9,0,None,0.38,1,90,8.11609324813,13.807084702,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
10,0,10,0,None,0.38,1,90,13.4703108929,20.1983852722,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
11,0,11,0,None,0.38,1,90,4.35838242248,10.5424516276,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
12,0,12,0,None,0.38,0,90,7.70498122275,40.3103933632,90,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
13,0,13,0,None,0.38,0,90,4.94997604564,29.5611478575,45,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
14,0,14,0,None,0.38,1,90,6.67127358541,13.756805405,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
15,0,15,0,None,0.38,0,90,13.3495620228,28.6730095558,90,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
16,0,16,0,None,0.38,0,90,10.7190285362,40.9404700883,45,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
17,0,17,0,None,0.38,1,90,4.17944263667,11.354308717,45,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
18,0,18,0,None,0.38,1,90,10.1322589852,17.1478377841,45,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
19,0,19,0,None,0.38,1,90,14.8898703605,21.0292006396,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
20,0,20,0,None,0.38,1,90,23.1933061294,30.5291080289,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
21,0,21,0,None,0.38,1,90,13.8970525563,18.1000900939,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
22,0,22,0,None,0.38,0,90,9.12897533178,92.6852387674,90,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
23,0,23,0,None,0.38,1,90,10.9174115695,17.6071347035,45,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
24,0,24,0,None,0.38,1,90,29.8616382778,35.6455675215,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
25,0,25,0,None,0.38,0,90,27.7824717946,51.2714914866,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
26,0,26,0,None,0.38,0,90,16.172462143,55.8624456488,90,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
27,0,27,0,None,0.38,1,90,9.88152348995,15.5083433799,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
28,0,28,0,None,0.38,0,90,24.690826904,108.270446941,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
29,0,29,0,None,0.38,1,90,9.15734541789,15.4943212047,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
30,0,30,0,None,0.38,1,90,48.562788289,53.5588822067,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
31,0,31,0,None,0.38,1,90,9.85105062276,14.9672011398,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
32,0,32,0,None,0.38,0,90,24.9236802459,54.5557088964,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
33,0,33,0,None,0.38,0,90,3.88831681386,13.3138767667,45,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
34,0,34,0,None,0.38,1,90,11.1315960549,15.7176562957,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
35,0,35,0,None,0.38,1,90,12.9317061268,16.7225937955,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
36,0,36,0,None,0.38,0,90,44.0061080419,93.7375144064,90,left,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
37,0,37,0,None,0.38,0,90,20.6495034993,29.7554060668,45,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
38,0,38,0,None,0.38,1,90,25.8365834206,32.7631888986,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
39,0,39,0,None,0.38,1,90,44.3632665612,49.0493769459,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
40,0,40,0,None,0.38,1,90,12.7267440408,17.2674314752,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
41,0,41,0,None,0.38,1,90,9.00242321193,14.8205227181,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
42,0,42,0,None,0.38,1,90,13.3838423602,23.4000148065,90,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
43,0,43,0,None,0.38,1,90,9.93187569827,16.452372577,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
44,0,44,0,None,0.38,0,90,6.5880359076,13.24232186,45,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
45,0,45,0,None,0.38,0,90,1.91918330267,10.2121160664,90,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
46,0,46,0,None,0.38,1,90,9.2713191174,12.552130226,90,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
47,0,47,0,None,0.38,1,90,7.5913480632,11.2833253965,45,left,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
48,0,48,0,None,0.38,1,90,14.4093981199,19.4644316509,45,right,right,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
49,0,49,0,None,0.38,0,90,20.412165232,151.687594652,45,right,left,2019_Feb_12_1202,59.8822447611,untitled.py,001,1218,
