trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,0,0,0,0,,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
1,0,1,0,None,0.38,0,90,10.4969634414,13.5864292793,45,right,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
2,0,2,0,None,0.38,1,90,2.37211712822,8.09160577878,45,right,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
3,0,3,0,None,0.38,1,90,6.63691111654,12.6634368338,90,left,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
4,0,4,0,None,0.38,1,90,6.69010838121,10.5813736096,90,left,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
5,0,5,0,None,0.38,1,90,8.99463786557,14.442228552,45,left,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,4.77204085886,10.5018556826,90,right,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
7,0,7,0,None,0.38,0,90,5.00620051101,10.1666362621,45,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
8,0,8,0,None,0.38,0,90,12.7715477794,26.155221682,45,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
9,0,9,0,None,0.38,0,90,9.01337460428,14.546702724,45,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
10,0,10,0,None,0.38,1,90,10.3004792519,13.3984154426,45,left,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
11,0,11,0,None,0.38,0,90,6.6855234392,9.39547177032,45,right,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
12,0,12,0,None,0.38,1,90,3.57100274041,7.67645133659,45,right,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
13,0,13,0,None,0.38,0,90,7.51738670468,21.2638732009,90,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
14,0,14,0,None,0.38,0,90,2.43766539916,5.54982574284,90,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
15,0,15,0,None,0.38,0,90,2.72347407416,6.14532601088,90,left,right,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
16,0,16,0,None,0.38,1,90,2.74976456538,8.40981996432,45,left,left,2019_Feb_11_1106,59.9957606212,untitled.py,001,1218,
