trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
44,0,44,0,None,0.38,0,90,3.44576726924,9.73659864592,45,right,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
45,0,45,0,None,0.38,1,90,3.23636747128,7.0871742079,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
46,0,46,0,None,0.38,1,90,2.91018830601,6.83776457619,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
47,0,47,0,None,0.38,1,90,7.04111444333,10.5765151716,45,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
48,0,48,0,None,0.38,0,90,4.53007994033,7.28422997892,90,right,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
49,0,49,0,None,0.38,0,90,34.4013018414,42.7523000828,45,right,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
50,0,50,0,None,0.38,1,90,24.9973273139,27.4916884687,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
51,0,51,0,None,0.38,0,90,3.94999057136,8.88050492445,90,left,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
52,0,52,0,None,0.38,1,90,4.92632220022,9.0243352158,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
53,0,53,0,None,0.38,1,90,3.18242402317,5.01994415489,45,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
54,0,54,0,None,0.38,1,90,47.056066623,50.5240925872,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
55,0,55,0,None,0.38,1,90,19.6098621472,22.9648212272,90,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
56,0,56,0,None,0.38,1,90,10.5896690781,14.3444063421,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
57,0,57,0,None,0.38,1,90,3.9341642583,7.24083032901,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
58,0,58,0,None,0.38,1,90,6.82011652319,10.896006336,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
59,0,59,0,None,0.38,1,90,17.8324731216,20.6117928396,45,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
60,0,60,0,None,0.38,1,90,5.88581034739,9.44673722505,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
61,0,61,0,None,0.38,1,90,9.77380532993,13.9237324855,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
62,0,62,0,None,0.38,1,90,5.77962115302,10.4941711866,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
63,0,63,0,None,0.38,1,90,4.12240829493,7.51433659869,45,right,right,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
64,0,64,0,None,0.38,0,90,6.55878554401,18.2377774271,45,right,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
65,0,65,0,None,0.38,1,90,3.03527766792,6.15936997579,90,left,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
66,0,66,0,None,0.38,0,90,15.2244628856,32.4505600572,45,right,left,2019_Mrz_05_1421,59.9370915453,untitled.py,001,1218,
