trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
29,0,29,0,None,0.38,1,90,3.9023739025,7.94780816883,90,left,left,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
30,0,30,0,None,0.38,0,90,45.2839615084,64.4084901847,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
31,0,31,0,None,0.38,0,90,17.6298596598,29.4536448084,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
32,0,32,0,None,0.38,1,90,10.0937839858,13.2824286334,45,left,left,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
33,0,33,0,None,0.38,1,90,98.4873370789,101.844836984,45,left,left,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
34,0,34,0,None,0.38,1,90,29.7643854171,34.8748237565,90,left,left,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
35,0,35,0,None,0.38,1,90,63.9612137862,67.7261755355,45,right,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
36,0,36,0,None,0.38,0,90,3.84823741391,91.5952513516,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
37,0,37,0,None,0.38,0,90,95.7445038408,156.200256739,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
38,0,38,0,None,0.38,0,90,7.4421271421,10.8475322984,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
39,0,39,0,None,0.38,0,90,4.00878156349,48.7225968651,90,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
40,0,40,0,None,0.38,0,90,15.3694491908,78.2679200843,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
41,0,41,0,None,0.38,0,90,21.1136217043,25.1544380672,45,left,right,2019_Feb_18_1126,60.0064201071,untitled.py,001,1218,
