trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,90,1.39704571292,8.33185921609,90,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
1,0,1,0,None,0.38,0,90,16.1370755248,29.4630384594,45,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
2,0,2,0,None,0.38,1,90,5.08819500729,7.80676901713,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
3,0,3,0,None,0.38,0,90,12.6371955127,29.5238500983,45,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
4,0,4,0,None,0.38,1,90,9.63174202666,12.6428168975,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
5,0,5,0,None,0.38,0,90,14.386029508,23.4829091392,90,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,10.5620007589,12.4227545671,45,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
7,0,7,0,None,0.38,1,90,5.31970376149,8.02079370618,90,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
8,0,8,0,None,0.38,1,90,4.43405935541,7.78370351344,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
9,0,9,0,None,0.38,1,90,6.83259297162,10.9179040901,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
10,0,10,0,None,0.38,1,90,9.7154613249,14.8393510915,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
11,0,11,0,None,0.38,1,90,3.84937862307,7.61742120981,45,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
12,0,12,0,None,0.38,1,90,9.2025276944,13.8940415606,90,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
13,0,13,0,None,0.38,1,90,7.76496314257,10.9399180599,90,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
14,0,14,0,None,0.38,0,90,5.66053115577,15.3289493509,90,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
15,0,15,0,None,0.38,1,90,5.81590257958,10.1057693101,45,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
16,0,16,0,None,0.38,1,90,8.73581754416,12.0968089551,90,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
17,0,17,0,None,0.38,1,90,3.50102652609,7.04457773268,90,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
18,0,18,0,None,0.38,0,90,13.3395646662,17.287152417,45,right,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
19,0,19,0,None,0.38,0,90,4.72033568472,10.4610859752,45,left,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
20,0,20,0,None,0.38,1,90,20.1370059587,24.1693840995,45,left,left,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
21,0,21,0,None,0.38,1,90,9.66117816418,13.4010610282,45,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
22,0,22,0,None,0.38,1,90,3.15835476294,7.10237809643,90,right,right,2019_Feb_19_1229,59.9938498782,untitled.py,001,1218,
