trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,0,0,0,0,,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
1,0,1,0,None,0.38,0,0,0,0,0,,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
2,0,2,0,None,0.38,0,90,1.24546778947,13.9013734981,90,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
3,0,3,0,None,0.38,1,90,5.24870646745,9.39787878096,45,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
4,0,4,0,None,0.38,0,90,13.3821672872,16.3998334967,90,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
5,0,5,0,None,0.38,1,90,6.38762496412,10.7749018408,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,14.6629987881,18.030704461,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
7,0,7,0,None,0.38,0,90,15.5868684426,29.135413859,45,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
8,0,8,0,None,0.38,1,90,5.88906579092,10.1967923306,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
9,0,9,0,None,0.38,1,90,5.39483844861,9.16205243766,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
10,0,10,0,None,0.38,1,90,4.50480018929,9.04841620848,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
11,0,11,0,None,0.38,0,90,10.3194411546,14.2671699896,45,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
12,0,12,0,None,0.38,1,90,3.51693134382,7.44027802348,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
13,0,13,0,None,0.38,1,90,14.5551088192,19.4176192768,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
14,0,14,0,None,0.38,1,90,11.4939102605,14.9202778563,45,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
15,0,15,0,None,0.38,0,90,8.04820780456,32.5473673344,45,left,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
16,0,16,0,None,0.38,0,90,9.47051398829,19.9705518447,45,left,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
17,0,17,0,None,0.38,1,90,6.00496822968,10.4679580778,45,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
18,0,18,0,None,0.38,0,90,15.4929134846,48.5163611583,45,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
19,0,19,0,None,0.38,0,90,37.0963608511,58.5629614964,90,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
20,0,20,0,None,0.38,1,90,6.927182924,12.1307649426,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
21,0,21,0,None,0.38,1,90,5.38869213685,8.23522905633,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
22,0,22,0,None,0.38,1,90,6.47342721,10.6069955826,45,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
23,0,23,0,None,0.38,1,90,9.08302284032,13.109688241,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
24,0,24,0,None,0.38,0,90,9.77547844499,18.5851475522,90,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
25,0,25,0,None,0.38,1,90,38.5429723635,43.3456640467,45,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
26,0,26,0,None,0.38,0,90,12.4633125141,15.2139310986,45,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
27,0,27,0,None,0.38,1,90,18.2702821158,22.6037063375,45,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
28,0,28,0,None,0.38,1,90,10.6903081238,15.8871208467,45,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
29,0,29,0,None,0.38,1,90,18.6738060266,28.4995241016,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
30,0,30,0,None,0.38,0,90,8.52132882923,17.7010136768,45,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
31,0,31,0,None,0.38,1,90,17.8723480217,22.4128452092,45,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
32,0,32,0,None,0.38,0,90,6.52962932363,21.8200327121,90,right,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
33,0,33,0,None,0.38,1,90,13.300531771,16.4820908792,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
34,0,34,0,None,0.38,1,90,6.33591615781,10.8100085333,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
35,0,35,0,None,0.38,1,90,7.12722259387,12.0536375456,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
36,0,36,0,None,0.38,1,90,7.88785976917,11.532780841,90,right,right,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
37,0,37,0,None,0.38,1,90,39.849199269,43.535177514,45,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
38,0,38,0,None,0.38,1,90,9.74026084319,13.0905696116,90,left,left,2019_Feb_14_1514,59.8889568017,untitled.py,001,1218,
