trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,90,1.84218664662,7.43054494355,45,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
1,0,1,0,None,0.38,1,90,4.8418704053,7.73565886167,45,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
2,0,2,0,None,0.38,1,90,4.31793984992,8.28356369317,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
3,0,3,0,None,0.38,1,90,3.11340212234,6.20144403828,45,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
4,0,4,0,None,0.38,1,90,2.10421855291,6.0076917597,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
5,0,5,0,None,0.38,1,90,3.26156983638,5.93808291276,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
6,0,6,0,None,0.38,0,90,2.61411017322,4.75157121927,45,left,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
7,0,7,0,None,0.38,1,90,1.8719499266,6.13510124889,45,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
8,0,8,0,None,0.38,1,90,2.78747354762,4.86537981781,45,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
9,0,9,0,None,0.38,0,90,2.77234061871,7.66295967784,45,right,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
10,0,10,0,None,0.38,0,90,4.5468731361,12.0404531861,45,right,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
11,0,11,0,None,0.38,1,90,7.58175801672,11.052351067,45,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
12,0,12,0,None,0.38,1,90,11.7987800126,14.9518198542,45,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
13,0,13,0,None,0.38,0,90,3.48230152155,7.23198618818,90,right,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
14,0,14,0,None,0.38,1,90,2.8676901673,6.25278268606,90,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
15,0,15,0,None,0.38,1,90,8.62140299953,11.0698502184,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
16,0,16,0,None,0.38,1,90,4.58022178797,7.2821786009,45,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
17,0,17,0,None,0.38,1,90,4.38238323585,8.04471406282,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
18,0,18,0,None,0.38,1,90,8.08764465872,10.4966673139,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
19,0,19,0,None,0.38,1,90,2.8749936095,5.44595165027,90,left,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
20,0,20,0,None,0.38,1,90,24.3244959904,27.2349561187,45,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
21,0,21,0,None,0.38,0,90,9.59855987283,62.0737792094,45,right,left,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
22,0,22,0,None,0.38,1,90,22.1070851184,26.128714683,45,right,right,2019_Feb_25_1200,59.993547355,untitled.py,001,1218,
