trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
44,0,44,0,None,0.38,1,90,2.2491825078,6.01621826238,45,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
45,0,45,0,None,0.38,1,90,2.57537145086,4.95738368982,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
46,0,46,0,None,0.38,1,90,3.0784772925,6.28281834704,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
47,0,47,0,None,0.38,1,90,2.78604152199,5.58015278477,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
48,0,48,0,None,0.38,1,90,4.1574789533,6.45969054726,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
49,0,49,0,None,0.38,1,90,6.71654525929,10.161993773,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
50,0,50,0,None,0.38,1,90,3.13982140191,5.20193432405,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
51,0,51,0,None,0.38,0,90,3.31039978546,48.7391875224,45,right,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
52,0,52,0,None,0.38,0,90,7.38317858835,14.323460384,90,right,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
53,0,53,0,None,0.38,1,90,10.4182802563,13.6909339036,45,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
54,0,54,0,None,0.38,1,90,3.90898061066,7.10489880695,45,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
55,0,55,0,None,0.38,1,90,3.49332359276,7.0803440102,90,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
56,0,56,0,None,0.38,1,90,2.34719943459,5.28295635339,90,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
57,0,57,0,None,0.38,0,90,2.7483423173,22.2224159774,45,left,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
58,0,58,0,None,0.38,1,90,13.4287103529,16.8549301657,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
59,0,59,0,None,0.38,1,90,5.16014577268,7.83782240481,90,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
60,0,60,0,None,0.38,1,90,4.01456358278,7.2534956258,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
61,0,61,0,None,0.38,1,90,7.5810431214,10.498517549,45,right,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
62,0,62,0,None,0.38,1,90,4.41243426187,6.11784626258,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
63,0,63,0,None,0.38,0,90,15.7259752287,19.4949536882,90,left,right,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
64,0,64,0,None,0.38,1,90,10.1251390889,13.2542605275,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
65,0,65,0,None,0.38,1,90,2.81239682692,6.15913754399,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
66,0,66,0,None,0.38,1,90,7.27291541244,9.86345527158,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
67,0,67,0,None,0.38,1,90,2.66901407862,5.17397630145,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
68,0,68,0,None,0.38,1,90,4.35298955592,6.91860026901,45,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
69,0,69,0,None,0.38,1,90,5.84854415857,9.31582980521,90,left,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
70,0,70,0,None,0.38,0,90,2.87513468892,124.257474064,45,right,left,2019_Feb_27_1604,59.9952567556,untitled.py,001,1218,
