trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,90,15.2637025081,25.3666362613,90,left,right,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
1,0,1,0,None,0.38,0,90,1.94062234089,6.03459908813,45,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
2,0,2,0,None,0.38,0,90,3.22032409161,9.80498303473,45,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
3,0,3,0,None,0.38,0,90,2.38339202106,8.43732876331,45,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
4,0,4,0,None,0.38,0,90,9.65423621982,19.5644345842,45,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
5,0,5,0,None,0.38,0,90,2.84895259142,5.50169644505,45,left,right,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,18.8150681145,23.5992230847,45,left,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
7,0,7,0,None,0.38,1,90,13.4496241845,18.1611528844,90,left,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
8,0,8,0,None,0.38,1,90,8.41343131661,13.578222651,45,right,right,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
9,0,9,0,None,0.38,1,90,18.1449994333,24.5325741097,45,right,right,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
10,0,10,0,None,0.38,0,90,15.4340571202,23.0012138411,45,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
11,0,11,0,None,0.38,1,90,16.2095221579,22.5161343105,45,right,right,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
12,0,12,0,None,0.38,0,90,17.7891441509,74.87597977,90,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
13,0,13,0,None,0.38,0,90,16.1068127342,50.2539504319,90,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
14,0,14,0,None,0.38,0,90,20.0991927758,58.8487782665,90,right,left,2019_Feb_15_1451,59.9917381459,untitled.py,001,1218,
