trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,0,0,0,0,,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
1,0,1,0,None,0.38,0,0,0,0,0,,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
2,0,2,0,None,0.38,0,90,2.61760307476,10.8403573632,90,left,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
3,0,3,0,None,0.38,0,90,4.98152111471,30.7943769395,45,left,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
4,0,4,0,None,0.38,1,90,14.6324030012,20.2851409875,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
5,0,5,0,None,0.38,0,90,12.7639090978,21.7295494229,45,left,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
6,0,6,0,None,0.38,1,90,3.41499241069,8.59107093513,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
7,0,7,0,None,0.38,1,90,10.2852692157,15.3605184443,90,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
8,0,8,0,None,0.38,0,90,10.9542751946,19.7111635692,45,left,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
9,0,9,0,None,0.38,1,90,3.63831157237,7.94785286859,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
10,0,10,0,None,0.38,0,90,8.26323177665,19.2469498217,45,left,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
11,0,11,0,None,0.38,1,90,4.43475190178,8.19683814421,90,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
12,0,12,0,None,0.38,1,90,8.19016411528,11.5059341341,90,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
13,0,13,0,None,0.38,1,90,7.39971951768,12.5995505005,90,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
14,0,14,0,None,0.38,1,90,6.34025805071,10.7311999165,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
15,0,15,0,None,0.38,1,90,7.73299064487,13.3247180842,90,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
16,0,16,0,None,0.38,1,90,6.61594867706,9.95373965427,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
17,0,17,0,None,0.38,1,90,8.68386065587,13.041716475,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
18,0,18,0,None,0.38,0,90,4.13943001255,10.5555809475,45,right,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
19,0,19,0,None,0.38,1,90,5.14938015863,9.17713536322,45,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
20,0,20,0,None,0.38,1,90,5.61888117343,10.3864611313,90,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
21,0,21,0,None,0.38,0,90,6.24951159954,14.9747445546,90,right,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
22,0,22,0,None,0.38,1,90,3.34184931591,7.56428177655,45,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
23,0,23,0,None,0.38,1,90,3.67205860093,11.2858231999,45,left,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
24,0,24,0,None,0.38,0,90,9.38208627328,38.9036606625,45,right,left,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
25,0,25,0,None,0.38,1,90,11.7211645618,14.5679082125,45,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
26,0,26,0,None,0.38,1,90,10.3595406674,13.5991948694,90,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
27,0,27,0,None,0.38,1,90,3.96719136089,8.14524527639,90,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
28,0,28,0,None,0.38,1,90,54.950907167,59.507475391,45,right,right,2019_Feb_20_1742,59.9950553082,untitled.py,001,1218,
