trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,14,10.8768782066,13.0265681813,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
1,0,1,0,None,0.38,0,11,2.75634780433,4.13885060837,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
2,0,2,0,None,0.38,1,19,1.94266394153,2.57994856872,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
3,0,3,0,None,0.38,1,16,4.02750517195,4.96213624952,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
4,0,4,0,None,0.38,1,16,4.86399863707,5.64809130784,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
5,0,5,0,None,0.38,0,10,4.75951748062,5.04323147237,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
6,0,6,0,None,0.38,1,18,4.74070838606,6.39476469764,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
7,0,7,0,None,0.38,0,15,3.85297824163,4.40773059148,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
8,0,8,0,None,0.38,0,15,1.22419273993,1.51452265587,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
9,0,9,0,None,0.38,1,15,2.80627537845,3.91357197613,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
10,0,10,0,None,0.38,1,15,7.21858252911,8.40445112437,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
11,0,11,0,None,0.38,1,25,12.0030950862,13.5397311668,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
12,0,12,0,None,0.38,1,22,5.11384910624,6.14437812613,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
13,0,13,0,None,0.38,1,19,9.87288160948,11.0805200101,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
14,0,14,0,None,0.38,0,16,4.72333103791,12.1873573316,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
15,0,15,0,None,0.38,1,24,1.50269852718,3.21122740488,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
16,0,16,0,None,0.38,1,21,4.84195505269,6.1192025803,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
17,0,17,0,None,0.38,0,18,5.96381802717,14.1013170667,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
18,0,18,0,None,0.38,1,26,7.67156887287,8.74961817777,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
19,0,19,0,None,0.38,1,23,7.75708840089,8.67757801618,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
20,0,20,0,None,0.38,1,20,6.83022367395,8.27735061292,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
21,0,21,0,None,0.38,1,17,7.1865494079,8.4016571939,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
22,0,22,0,None,0.38,0,14,5.8020410412,12.6655245288,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
23,0,23,0,None,0.38,1,22,8.38024190255,10.2366345446,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
24,0,24,0,None,0.38,1,19,7.36461729091,8.9008410289,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
25,0,25,0,None,0.38,1,16,6.65109811444,8.25884435046,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
26,0,26,0,None,0.38,1,13,5.42751494935,6.92346094269,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
27,0,27,0,None,0.38,1,10,10.2112363442,11.4225330316,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
28,0,28,0,None,0.38,1,7,9.51115993783,10.9634735701,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
29,0,29,0,None,0.38,0,4,6.75270180963,10.840863294,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
30,0,30,0,None,0.38,1,12,1.48790837964,3.09382030414,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
31,0,31,0,None,0.38,1,9,6.27549926052,7.478792137,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
32,0,32,0,None,0.38,1,6,10.471876733,12.0031219055,90,right,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
33,0,33,0,None,0.38,0,3,6.03608307755,6.60552053386,90,left,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
34,0,34,0,None,0.38,0,11,5.85559337866,13.6261935527,90,left,right,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
35,0,35,0,None,0.38,1,19,13.7970010154,15.776377724,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
36,0,36,0,None,0.38,1,16,8.18941653194,9.86162570957,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
37,0,37,0,None,0.38,1,13,6.16075758217,7.64159215754,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
38,0,38,0,None,0.38,0,10,6.03907200508,8.50780504243,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
39,0,39,0,None,0.38,0,18,1.67084950767,3.99634283129,90,right,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
40,0,40,0,None,0.38,1,26,2.17216685368,3.85840295348,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
41,0,41,0,None,0.38,1,23,9.40192370815,11.0391915729,90,left,left,2018_Jun_08_1030,59.8829457543,untitled.py,001,293,
