trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,0,0,0,0,,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
1,0,1,0,None,0.38,1,59,1.45338415913,5.20149935316,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
2,0,2,0,None,0.38,1,56,2.01881440263,7.72132296115,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
3,0,3,0,None,0.38,1,53,5.25229351781,9.56199461129,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
4,0,4,0,None,0.38,1,50,6.57489457447,11.6388778463,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
5,0,5,0,None,0.38,1,47,5.69424298313,8.88358576316,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
6,0,6,0,None,0.38,1,47,6.88059543911,22.3412858341,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
7,0,7,0,None,0.38,1,41,5.2047885973,13.036704665,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
8,0,8,0,None,0.38,1,38,5.67703297455,11.3832224486,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
9,0,9,0,None,0.38,0,38,4.34563331306,6.90495887026,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
10,0,10,0,None,0.38,1,38,3.49618792348,13.140490761,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
11,0,11,0,None,0.38,1,40,9.9995720135,12.2658555768,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
12,0,12,0,None,0.38,1,37,10.6424037134,12.596129396,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
13,0,13,0,None,0.38,1,34,5.24420142826,7.33911656402,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
14,0,14,0,None,0.38,1,31,7.05736678839,10.3188109109,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
15,0,15,0,None,0.38,1,28,5.24207378272,7.76212256029,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
16,0,16,0,None,0.38,1,25,4.94086930063,6.33926183358,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
17,0,17,0,None,0.38,1,22,13.814831215,16.511986021,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
18,0,18,0,None,0.38,1,19,4.73374576867,7.53206566721,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
19,0,19,0,None,0.38,0,16,4.538503916,11.0180679383,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
20,0,20,0,None,0.38,1,24,4.02827677783,8.50682810228,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
21,0,21,0,None,0.38,1,21,5.53647376969,10.6998721901,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
22,0,22,0,None,0.38,1,18,7.44698558096,8.84440005664,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
23,0,23,0,None,0.38,1,15,4.70046891458,6.38003601041,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
24,0,24,0,None,0.38,0,12,6.32068237662,11.5860940423,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
25,0,25,0,None,0.38,1,20,6.81926362123,15.8772028293,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
26,0,26,0,None,0.38,1,17,7.52724885382,9.38144400995,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
27,0,27,0,None,0.38,1,14,5.26474817377,7.28195902053,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
28,0,28,0,None,0.38,1,11,4.83719830308,6.52060722839,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
29,0,29,0,None,0.38,0,8,5.16671979241,17.7329020863,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
30,0,30,0,None,0.38,1,8,5.49795909785,6.81640320178,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
31,0,31,0,None,0.38,1,8,6.28713872842,8.78824850637,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
32,0,32,0,None,0.38,1,8,8.30399282556,9.7379815029,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
33,0,33,0,None,0.38,0,7,6.96932794526,14.6313453242,90,left,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
34,0,34,0,None,0.38,1,15,3.47474357765,6.53112532478,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
35,0,35,0,None,0.38,1,12,7.56532883365,9.44175810087,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
36,0,36,0,None,0.38,1,9,10.4853720237,14.0820087465,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
37,0,37,0,None,0.38,0,6,7.11921235826,11.8810893567,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
38,0,38,0,None,0.38,1,14,2.57104464341,7.21996957716,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
39,0,39,0,None,0.38,1,11,11.5085934103,22.0262935646,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
40,0,40,0,None,0.38,1,8,12.3443314722,15.4220164847,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
41,0,41,0,None,0.38,0,5,6.20863936562,33.8774989555,90,left,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
42,0,42,0,None,0.38,1,13,5.88016046677,7.18036063202,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
43,0,43,0,None,0.38,0,10,16.6209814372,21.0721398946,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
44,0,44,0,None,0.38,1,18,4.35201904085,6.24230342079,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
45,0,45,0,None,0.38,1,15,8.82204162888,10.5200269874,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
46,0,46,0,None,0.38,0,12,10.7069459939,16.2024824377,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
47,0,47,0,None,0.38,1,20,2.23396828305,6.8616759954,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
48,0,48,0,None,0.38,1,17,10.336184348,13.0227305423,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
49,0,49,0,None,0.38,0,14,7.96925000194,11.1633045543,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
50,0,50,0,None,0.38,1,22,5.25749417953,7.56300842762,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
51,0,51,0,None,0.38,1,19,12.7866200879,15.0478513334,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
52,0,52,0,None,0.38,1,16,14.4650982181,16.5775021687,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
53,0,53,0,None,0.38,1,13,8.07186918985,11.19744772,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
54,0,54,0,None,0.38,1,10,8.84066382796,11.8150572209,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
55,0,55,0,None,0.38,1,7,9.04572815821,11.3999175876,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
56,0,56,0,None,0.38,1,4,15.8847392611,17.8854675656,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
57,0,57,0,None,0.38,0,4,7.73220953997,11.1831777496,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
58,0,58,0,None,0.38,1,12,4.59733541589,6.35722975992,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
59,0,59,0,None,0.38,0,9,11.1009181328,14.6059373468,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
60,0,60,0,None,0.38,1,17,2.30112234969,4.09198571369,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
61,0,61,0,None,0.38,1,14,11.0438418845,14.7952421326,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
62,0,62,0,None,0.38,0,11,9.68226995319,13.0834145127,90,right,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
63,0,63,0,None,0.38,1,11,2.77681660652,4.95730798226,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
64,0,64,0,None,0.38,1,11,8.17959628906,9.6438295925,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
65,0,65,0,None,0.38,1,13,16.4340585191,19.6525692511,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
66,0,66,0,None,0.38,1,10,14.499704292,17.9367724117,90,right,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
67,0,67,0,None,0.38,0,7,8.48073623795,12.6403171346,90,left,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
68,0,68,0,None,0.38,1,15,4.94318523724,7.2574760206,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
69,0,69,0,None,0.38,1,12,9.32458762266,11.0851038331,90,left,left,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
70,0,70,0,None,0.38,0,9,7.32600456197,9.88387518469,90,left,right,2018_Jun_20_1451,39.9207839207,untitled.py,001,293,
