trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,89,13.777968708,16.93105241,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
1,0,1,0,None,0.38,1,86,4.40687936591,6.11401449051,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
2,0,2,0,None,0.38,1,86,7.93364771223,9.76325398916,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
3,0,3,0,None,0.38,1,80,3.34034074144,5.76605490362,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
4,0,4,0,None,0.38,1,77,6.62977920379,8.6641154117,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
5,0,5,0,None,0.38,1,74,9.61403558264,11.2830197695,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
6,0,6,0,None,0.38,1,74,4.07188120298,6.63891807478,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
7,0,7,0,None,0.38,0,68,4.05041227303,16.1002616254,90,right,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
8,0,8,0,None,0.38,1,76,3.28568239836,5.95881906804,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
9,0,9,0,None,0.38,1,76,4.06468615402,7.3442353704,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
10,0,10,0,None,0.38,1,76,3.92245411081,5.69719307916,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
11,0,11,0,None,0.38,1,67,8.3374766903,10.9240540345,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
12,0,12,0,None,0.38,1,64,9.01051893504,11.1838292298,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
13,0,13,0,None,0.38,1,61,21.7724682884,24.2285902258,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
14,0,14,0,None,0.38,1,58,3.46245095413,5.46149636339,90,left,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
15,0,15,0,None,0.38,0,55,4.19453701517,9.26407015417,90,right,left,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
16,0,16,0,None,0.38,1,63,3.02266153926,4.47760707,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
17,0,17,0,None,0.38,1,60,5.13802396692,6.88162182644,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
18,0,18,0,None,0.38,1,57,3.90953794448,6.06666964665,90,right,right,2018_Jun_05_1152,59.8857508932,untitled.py,001,293,
