trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
31,0,31,0,None,0.38,1,37,5.61872724071,6.79040017677,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
32,0,32,0,None,0.38,1,34,10.279004734,12.0032208003,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
33,0,33,0,None,0.38,1,31,4.44653636124,5.96681673219,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
34,0,34,0,None,0.38,1,28,4.73049395951,6.69942855882,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
35,0,35,0,None,0.38,0,25,5.36725757085,7.00864020456,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
36,0,36,0,None,0.38,1,33,2.46386929043,3.71898244042,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
37,0,37,0,None,0.38,1,30,5.18185663223,7.22339766612,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
38,0,38,0,None,0.38,1,27,5.22087611724,6.66014200123,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
39,0,39,0,None,0.38,1,24,4.53992448747,5.9222398377,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
40,0,40,0,None,0.38,0,21,7.32983996579,8.58566912822,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
41,0,41,0,None,0.38,1,29,7.19105361169,8.15141728893,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
42,0,42,0,None,0.38,1,26,3.94821129506,5.44240566902,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
43,0,43,0,None,0.38,1,23,7.12601350155,9.04392709117,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
44,0,44,0,None,0.38,1,20,12.4955439866,13.9660107638,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
45,0,45,0,None,0.38,0,17,6.78026648611,8.64849862177,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
46,0,46,0,None,0.38,0,25,3.21191827441,4.08337540086,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
47,0,47,0,None,0.38,1,33,40.5748702697,42.3093334488,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
48,0,48,0,None,0.38,1,30,19.5905471225,22.1418378591,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
49,0,49,0,None,0.38,1,27,4.68667330593,6.60002234904,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
50,0,50,0,None,0.38,1,27,4.39193361206,5.78573422041,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
51,0,51,0,None,0.38,0,21,5.93999572564,12.1829774454,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
52,0,52,0,None,0.38,1,29,9.03762908373,10.5158244972,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
53,0,53,0,None,0.38,1,26,4.45347998152,5.88174837874,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
54,0,54,0,None,0.38,1,23,5.868697837,7.08407493122,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
55,0,55,0,None,0.38,1,23,7.51879750052,8.51934757037,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
56,0,56,0,None,0.38,1,17,13.7542123371,14.9661912341,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
57,0,57,0,None,0.38,1,14,7.52094972925,9.12370287254,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
58,0,58,0,None,0.38,1,11,6.39669985976,8.32104331674,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
59,0,59,0,None,0.38,0,8,3.96639852272,7.10671775322,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
60,0,60,0,None,0.38,1,16,5.26475990657,6.58062211797,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
61,0,61,0,None,0.38,0,13,4.91772920825,39.9490854284,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
62,0,62,0,None,0.38,1,21,1.91096354416,3.74118414475,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
63,0,63,0,None,0.38,1,18,4.63294720417,6.58382224571,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
64,0,64,0,None,0.38,0,15,10.6225989619,13.5235950383,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
65,0,65,0,None,0.38,0,23,2.20291182259,4.38375603594,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
66,0,66,0,None,0.38,1,31,5.26784772892,6.63520866446,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
67,0,67,0,None,0.38,1,31,6.05130428588,8.20075819688,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
68,0,68,0,None,0.38,1,25,6.73512052512,8.22380721616,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
69,0,69,0,None,0.38,1,22,7.74399344064,9.73109766748,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
70,0,70,0,None,0.38,0,19,4.02693023859,8.34716088232,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
71,0,71,0,None,0.38,0,27,7.96775484039,8.86395086534,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
72,0,72,0,None,0.38,1,35,9.8243980729,12.2818210139,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
73,0,73,0,None,0.38,1,32,5.82293084729,7.69417453883,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
74,0,74,0,None,0.38,1,29,6.05988247134,7.59706191719,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
75,0,75,0,None,0.38,1,29,6.62038443424,8.72771762917,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
76,0,76,0,None,0.38,1,23,13.8787016231,15.7833741442,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
77,0,77,0,None,0.38,1,20,4.99698425364,6.04377260245,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
78,0,78,0,None,0.38,1,17,4.67233265704,5.76378645888,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
79,0,79,0,None,0.38,0,14,8.46600112598,13.8304066579,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
80,0,80,0,None,0.38,1,14,2.36520954501,3.73657573806,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
81,0,81,0,None,0.38,1,19,10.8278121939,12.3071457408,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
82,0,82,0,None,0.38,0,16,4.49844770785,12.0280993814,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
83,0,83,0,None,0.38,1,24,3.46349633811,5.10129583487,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
84,0,84,0,None,0.38,1,21,5.84224587167,7.30493233074,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
85,0,85,0,None,0.38,1,18,27.0068374611,28.605625296,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
86,0,86,0,None,0.38,1,15,6.52281756513,8.38459524885,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
87,0,87,0,None,0.38,1,12,6.75281914324,9.19587657088,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
88,0,88,0,None,0.38,0,9,112.438377783,118.136436614,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
89,0,89,0,None,0.38,1,17,7.78714557271,9.50961365178,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
90,0,90,0,None,0.38,1,14,12.0372927287,13.7433187738,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
91,0,91,0,None,0.38,0,11,6.70004567644,9.50618640101,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
92,0,92,0,None,0.38,0,19,5.06523734191,7.22434639046,90,right,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
93,0,93,0,None,0.38,1,27,29.7757421681,31.6069855248,90,left,left,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
94,0,94,0,None,0.38,0,24,18.3931491291,20.7914589704,90,left,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
95,0,95,0,None,0.38,1,32,38.8301326009,40.7704792093,90,right,right,2018_Mai_22_1147,59.9957594479,untitled.py,001,293,
