trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,60,6.6854024739,8.20593846403,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
1,0,1,0,None,0.38,1,68,7.25848983601,8.93303478509,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
2,0,2,0,None,0.38,1,65,3.24119210709,5.08105639135,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
3,0,3,0,None,0.38,1,65,2.69438294508,3.54174762452,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
4,0,4,0,None,0.38,1,59,4.66772899916,5.9170106817,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
5,0,5,0,None,0.38,1,59,5.95138516231,6.60306295939,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
6,0,6,0,None,0.38,1,59,8.53212684859,11.0013574348,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
7,0,7,0,None,0.38,1,50,4.24833100336,5.12069271412,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
8,0,8,0,None,0.38,1,47,8.4445738215,12.3028365336,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
9,0,9,0,None,0.38,1,47,5.0722510824,7.35917134723,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
10,0,10,0,None,0.38,1,47,4.70903843921,7.12029657373,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
11,0,11,0,None,0.38,1,38,6.60124904104,7.28054627031,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
12,0,12,0,None,0.38,0,35,5.83343581343,6.38549759798,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
13,0,13,0,None,0.38,1,43,1.67270644708,2.40185386688,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
14,0,14,0,None,0.38,1,40,5.18287966773,6.18163956562,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
15,0,15,0,None,0.38,1,37,4.34163727518,5.37953175651,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
16,0,16,0,None,0.38,1,34,11.09486038,11.9218548727,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
17,0,17,0,None,0.38,0,31,4.75464032451,7.19826486334,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
18,0,18,0,None,0.38,0,31,1.8506312957,3.16197589366,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
19,0,19,0,None,0.38,1,47,4.68007051153,6.95670036273,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
20,0,20,0,None,0.38,1,47,9.22001734842,10.0160931069,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
21,0,21,0,None,0.38,1,41,6.00509226741,6.65847922023,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
22,0,22,0,None,0.38,1,38,5.5875551221,8.5180183514,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
23,0,23,0,None,0.38,0,35,4.31098030601,4.59926638706,90,right,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
24,0,24,0,None,0.38,0,43,1.57241520938,3.41863952018,90,right,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
25,0,25,0,None,0.38,1,51,7.07594149513,7.80593706714,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
26,0,26,0,None,0.38,1,48,6.69376135804,7.51611671317,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
27,0,27,0,None,0.38,1,45,8.86415061122,9.94268796733,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
28,0,28,0,None,0.38,1,42,7.1721945107,8.90437415941,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
29,0,29,0,None,0.38,1,39,5.83192975633,7.48431071546,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
30,0,30,0,None,0.38,1,36,4.44308145298,6.14054104639,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
31,0,31,0,None,0.38,0,33,7.33056016872,8.22042047232,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
32,0,32,0,None,0.38,1,41,5.01214456046,7.17924987711,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
33,0,33,0,None,0.38,1,38,12.5723411776,13.203724775,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
34,0,34,0,None,0.38,1,35,6.85119812703,8.69906594232,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
35,0,35,0,None,0.38,1,32,5.28508120449,7.5013145525,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
36,0,36,0,None,0.38,1,29,7.76531514479,9.43573191576,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
37,0,37,0,None,0.38,1,26,11.3563818866,12.2146887383,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
38,0,38,0,None,0.38,1,26,13.2479038541,13.9156255894,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
39,0,39,0,None,0.38,1,20,14.060307106,15.5551683246,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
40,0,40,0,None,0.38,1,17,4.47548668878,7.34037091304,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
41,0,41,0,None,0.38,0,14,4.71672908124,5.53998203669,90,right,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
42,0,42,0,None,0.38,1,22,1.88703145226,3.41778885294,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
43,0,43,0,None,0.38,1,19,4.57579217479,5.25987800164,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
44,0,44,0,None,0.38,1,16,5.54851608258,6.90088488907,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
45,0,45,0,None,0.38,1,13,4.61446803994,5.43897115439,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
46,0,46,0,None,0.38,0,10,7.39252335159,9.0241821236,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
47,0,47,0,None,0.38,1,18,14.8262664666,17.2220877232,90,left,left,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
48,0,48,0,None,0.38,1,15,9.74286117358,10.9632928204,90,right,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
49,0,49,0,None,0.38,0,12,9.58562107757,10.3882730906,90,left,right,2018_Mai_28_1143,59.8864523025,untitled.py,001,293,
