trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,0,0,0,0,,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
1,0,1,0,None,0.38,0,0,0,0,0,,right,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
2,0,2,0,None,0.38,1,63,1.49137697648,5.41300919559,90,right,right,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
3,0,3,0,None,0.38,1,60,2.11427485943,5.84642824717,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
4,0,4,0,None,0.38,1,60,4.30450378451,9.1948496243,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
5,0,5,0,None,0.38,1,60,4.25952935405,9.40762890317,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
6,0,6,0,None,0.38,1,51,4.96941901837,8.01154057309,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
7,0,7,0,None,0.38,1,48,7.82660505734,9.65736734681,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
8,0,8,0,None,0.38,1,45,4.33685035352,6.32366851065,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
9,0,9,0,None,0.38,1,45,3.98775151558,5.64270654507,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
10,0,10,0,None,0.38,1,45,4.5487496322,6.21897056792,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
11,0,11,0,None,0.38,1,36,5.7651374694,8.58209437318,90,right,right,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
12,0,12,0,None,0.38,1,33,4.80414102972,7.64509707317,90,right,right,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
13,0,13,0,None,0.38,1,30,4.83598474134,7.38405383937,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
14,0,14,0,None,0.38,1,27,5.41662501823,6.93966467865,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
15,0,15,0,None,0.38,1,27,4.00684500393,6.04271129426,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
16,0,16,0,None,0.38,0,21,4.72720639128,14.9437428499,90,right,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
17,0,17,0,None,0.38,1,29,4.74134282395,5.95222577173,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
18,0,18,0,None,0.38,1,26,4.08620089944,5.3635420138,90,left,left,2018_Jun_14_1151,59.9962621276,untitled.py,001,293,
