trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,18,6.51013075653,7.58648180123,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
1,0,1,0,None,0.38,0,18,4.17866823822,4.43824536353,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
2,0,2,0,None,0.38,0,23,1.63032368664,1.89748641197,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
3,0,3,0,None,0.38,1,23,1.64469478652,2.67071485333,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
4,0,4,0,None,0.38,0,28,10.1047412455,10.3699735589,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
5,0,5,0,None,0.38,0,28,8.1608196022,8.94225579035,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
6,0,6,0,None,0.38,0,44,1.8540423438,3.18305147719,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
7,0,7,0,None,0.38,1,52,3.03741648793,4.09649103507,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
8,0,8,0,None,0.38,1,49,5.45993024204,6.96669632569,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
9,0,9,0,None,0.38,1,49,6.52974665817,8.02574852388,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
10,0,10,0,None,0.38,1,49,4.34206721839,6.88695406821,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
11,0,11,0,None,0.38,1,40,5.76556517649,7.60320906714,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
12,0,12,0,None,0.38,1,37,4.24258250743,5.4029450668,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
13,0,13,0,None,0.38,1,34,7.74205855839,9.06243726518,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
14,0,14,0,None,0.38,1,31,5.44850253314,6.26599609759,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
15,0,15,0,None,0.38,1,28,6.1426656181,7.66109044664,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
16,0,16,0,None,0.38,1,25,6.24942080677,8.00132363196,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
17,0,17,0,None,0.38,0,22,4.52537990175,8.90803188644,90,left,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
18,0,18,0,None,0.38,1,30,8.77088484727,10.2082842933,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
19,0,19,0,None,0.38,1,27,4.47518106364,6.82385945786,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
20,0,20,0,None,0.38,1,27,3.99824502785,5.07903099339,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
21,0,21,0,None,0.38,0,21,5.40495873056,8.88627353497,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
22,0,22,0,None,0.38,1,29,3.30831851531,4.65710446425,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
23,0,23,0,None,0.38,1,26,7.36839458626,9.09981771372,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
24,0,24,0,None,0.38,1,23,5.5796379149,7.10106871091,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
25,0,25,0,None,0.38,1,20,4.37710016221,5.78064781986,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
26,0,26,0,None,0.38,0,17,4.94582076836,9.54578696471,90,left,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
27,0,27,0,None,0.38,1,25,2.15230203792,3.53080852423,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
28,0,28,0,None,0.38,0,22,4.39524492621,5.5309138447,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
29,0,29,0,None,0.38,1,30,2.00387954339,3.43743380811,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
30,0,30,0,None,0.38,1,27,6.92933040392,7.96246645879,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
31,0,31,0,None,0.38,1,24,5.24908696488,6.57739349548,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
32,0,32,0,None,0.38,1,21,6.69399323128,7.44496940263,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
33,0,33,0,None,0.38,1,18,14.4622741165,15.8068849538,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
34,0,34,0,None,0.38,0,15,4.68184671458,5.00130435545,90,right,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
35,0,35,0,None,0.38,1,23,1.8084429726,2.63368612528,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
36,0,36,0,None,0.38,0,20,5.25565707311,5.82749679033,90,left,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
37,0,37,0,None,0.38,1,28,3.23252536263,4.68014957197,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
38,0,38,0,None,0.38,1,25,8.5893735094,9.92368862499,90,right,right,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
39,0,39,0,None,0.38,1,22,11.5887541575,12.306014033,90,left,left,2018_Jun_12_1151,59.9946537163,untitled.py,001,293,
