trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,72,10.6866998458,15.7540827114,90,right,right,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
1,0,1,0,None,0.38,1,69,5.85635045823,8.30047086999,90,right,right,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
2,0,2,0,None,0.38,1,66,5.29054139555,8.57308484707,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
3,0,3,0,None,0.38,1,63,8.0857298905,10.2031657659,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
4,0,4,0,None,0.38,1,60,5.56864154525,7.58695392869,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
5,0,5,0,None,0.38,1,60,4.2338165883,5.71100014076,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
6,0,6,0,None,0.38,1,54,9.04863020312,11.5091040907,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
7,0,7,0,None,0.38,1,54,3.90373301599,5.54425632302,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
8,0,8,0,None,0.38,1,54,3.54673568811,5.48606121726,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
9,0,9,0,None,0.38,1,54,2.80203321949,4.92466388922,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
10,0,10,0,None,0.38,1,54,5.59667471703,9.20261150505,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
11,0,11,0,None,0.38,1,39,5.74713657703,7.44809521828,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
12,0,12,0,None,0.38,1,36,25.2518875999,27.7332627466,90,left,left,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
13,0,13,0,None,0.38,1,33,10.6143417666,12.5458364114,90,right,right,2018_Jun_19_1136,59.8883558764,untitled.py,001,293,
