trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,18,10.331179521,12.9379798267,90,left,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
1,0,1,0,None,0.38,1,26,1.60667403229,5.77061609738,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
2,0,2,0,None,0.38,1,23,4.72902505752,9.29096938297,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
3,0,3,0,None,0.38,0,20,5.26122649666,11.0429370217,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
4,0,4,0,None,0.38,1,28,4.38890166208,5.85784534086,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
5,0,5,0,None,0.38,1,25,11.5188779579,16.1628715387,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
6,0,6,0,None,0.38,1,22,7.07897931151,8.44378740899,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
7,0,7,0,None,0.38,0,19,6.41056782287,9.64749095123,90,left,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
8,0,8,0,None,0.38,1,27,1.43447561096,4.47899020649,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
9,0,9,0,None,0.38,1,27,8.75546584837,10.5846067034,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
10,0,10,0,None,0.38,1,27,11.7166405227,13.3607855188,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
11,0,11,0,None,0.38,1,18,4.90413837507,6.38253800385,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
12,0,12,0,None,0.38,1,15,4.78583674692,6.65156493336,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
13,0,13,0,None,0.38,0,12,9.43519274052,15.2237622375,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
14,0,14,0,None,0.38,1,20,2.83216749597,4.77845899388,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
15,0,15,0,None,0.38,1,17,8.45808196254,9.90187998768,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
16,0,16,0,None,0.38,1,14,8.16727265622,9.92561317142,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
17,0,17,0,None,0.38,0,11,7.84776333347,9.30379475653,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
18,0,18,0,None,0.38,1,19,2.38335766084,4.80082412716,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
19,0,19,0,None,0.38,1,19,6.62465648539,8.95921883918,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
20,0,20,0,None,0.38,1,13,8.66274568345,10.2589572137,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
21,0,21,0,None,0.38,1,10,5.71397258528,7.56442760117,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
22,0,22,0,None,0.38,1,7,9.96045950055,12.3901892565,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
23,0,23,0,None,0.38,1,4,8.08696412574,11.1431913832,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
24,0,24,0,None,0.38,1,4,7.68460404966,9.44730070513,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
25,0,25,0,None,0.38,1,4,10.1462188624,12.5369693628,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
26,0,26,0,None,0.38,1,4,6.21344612259,8.12364308815,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
27,0,27,0,None,0.38,0,4,8.55629137252,23.2872406971,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
28,0,28,0,None,0.38,0,12,3.09256846923,14.7988275047,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
29,0,29,0,None,0.38,1,20,3.62951883581,5.26700544357,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
30,0,30,0,None,0.38,1,17,11.0415882468,12.3002292197,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
31,0,31,0,None,0.38,1,14,11.3460037513,13.104598769,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
32,0,32,0,None,0.38,0,11,6.85874796938,24.121466835,90,left,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
33,0,33,0,None,0.38,1,19,6.01886273269,7.83525029011,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
34,0,34,0,None,0.38,1,16,15.4005581709,18.2639869032,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
35,0,35,0,None,0.38,0,13,7.99612883758,14.8234390132,90,left,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
36,0,36,0,None,0.38,1,21,2.91869804729,5.19608888868,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
37,0,37,0,None,0.38,0,18,7.38670836575,19.0477881962,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
38,0,38,0,None,0.38,1,26,16.2154528014,17.5537958033,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
39,0,39,0,None,0.38,1,23,9.19334133249,10.5861035408,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
40,0,40,0,None,0.38,1,20,8.59259319212,9.79888365697,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
41,0,41,0,None,0.38,1,17,10.8208294632,12.7096061092,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
42,0,42,0,None,0.38,1,14,8.7341997372,10.6010641009,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
43,0,43,0,None,0.38,0,11,10.3330632802,13.207998503,90,right,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
44,0,44,0,None,0.38,1,19,3.36209965218,4.74227478635,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
45,0,45,0,None,0.38,1,16,6.31225923914,8.08583269641,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
46,0,46,0,None,0.38,1,13,9.44483977742,10.8819819279,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
47,0,47,0,None,0.38,1,10,8.99212218355,10.7064571055,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
48,0,48,0,None,0.38,1,7,8.66641486529,10.0877170134,90,left,left,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
49,0,49,0,None,0.38,1,4,8.1711063832,9.56940896064,90,right,right,2018_Jun_21_1130,59.8883558764,untitled.py,001,293,
