trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.15,1,90,16.0750721116,19.0082664145,90,right,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
1,0,1,0,None,0.15,1,90,3.9083595816,5.75832459144,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
2,0,2,0,None,0.15,1,90,3.45945783611,5.44171815179,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
3,0,3,0,None,0.15,1,90,2.72778411768,4.44577285647,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
4,0,4,0,None,0.15,1,90,2.44094291329,4.08643277269,90,right,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
5,0,5,0,None,0.15,1,90,2.69699445087,4.66450289078,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
6,0,6,0,None,0.15,0,90,3.82855530549,6.82925064489,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
7,0,7,0,None,0.15,0,90,3.06257890351,4.00093922578,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
8,0,8,0,None,0.15,1,90,1.91716349404,3.76271704864,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
9,0,9,0,None,0.15,1,90,2.61420124676,5.00274532102,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
10,0,10,0,None,0.15,1,90,2.83737737685,5.1242141109,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
11,0,11,0,None,0.15,0,90,5.44640924968,7.42631814908,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
12,0,12,0,None,0.15,1,90,1.3771275403,3.05892899819,90,right,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
13,0,13,0,None,0.15,1,90,2.96234689001,4.42537165992,90,right,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
14,0,14,0,None,0.15,1,90,5.65587441996,8.02406255621,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
15,0,15,0,None,0.15,0,90,4.34866358712,6.92534330487,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
16,0,16,0,None,0.15,1,90,1.30443366431,2.85686337203,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
17,0,17,0,None,0.15,0,90,3.35617096629,7.12708095647,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
18,0,18,0,None,0.15,0,90,1.27124397084,4.07990987692,90,left,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
19,0,19,0,None,0.15,0,90,1.97254287917,4.00098699704,90,right,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
20,0,20,0,None,0.15,1,90,2.7551445784,4.71725903731,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
21,0,21,0,None,0.15,1,90,6.05829791166,7.92419930454,90,left,left,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
22,0,22,0,None,0.15,1,90,5.21029879525,6.88241634145,90,right,right,2018_Mrz_12_1502,59.9385969545,untitled.py,001,293,
