trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.15,1,90,2.19345950335,4.63959134463,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
1,0,1,0,None,0.15,0,90,3.11160468776,15.7798507912,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
2,0,2,0,None,0.15,1,90,1.95201289561,20.4260292854,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
3,0,3,0,None,0.15,1,90,5.0633669924,15.900713359,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
4,0,4,0,None,0.15,1,90,4.42680172995,8.31390358228,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
5,0,5,0,None,0.15,0,90,9.61449513864,9.88819556683,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
6,0,6,0,None,0.15,1,90,8.28199058864,11.7866614331,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
7,0,7,0,None,0.15,0,90,7.33580301423,7.92693624459,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
8,0,8,0,None,0.15,0,90,4.1172693735,7.08300803602,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
9,0,9,0,None,0.15,1,90,9.47763584554,14.1607911065,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
10,0,10,0,None,0.15,0,90,9.42022687197,10.6448760945,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
11,0,11,0,None,0.15,0,90,1.64994964469,6.76619235147,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
12,0,12,0,None,0.15,0,90,2.71331719588,6.34161576442,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
13,0,13,0,None,0.15,0,90,4.50245492067,9.65429209638,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
14,0,14,0,None,0.15,1,90,3.52690076455,5.48202355299,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
15,0,15,0,None,0.15,1,90,5.77600588929,8.74140232988,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
16,0,16,0,None,0.15,1,90,5.68167267088,8.51792085264,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
17,0,17,0,None,0.15,0,90,3.10688928328,6.60555685125,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
18,0,18,0,None,0.15,1,90,1.58223740757,4.99381904677,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
19,0,19,0,None,0.15,1,90,4.08824976347,6.58194407448,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
20,0,20,0,None,0.15,1,90,4.61856939923,6.69942157436,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
21,0,21,0,None,0.15,1,90,6.01358133554,8.02018943802,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
22,0,22,0,None,0.15,1,90,4.2377598267,8.40076853335,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
23,0,23,0,None,0.15,1,90,3.41113465559,6.08328432776,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
24,0,24,0,None,0.15,1,90,3.44558875542,5.84404833615,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
25,0,25,0,None,0.15,1,90,2.93404999841,5.92435435299,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
26,0,26,0,None,0.15,1,90,6.41950862482,10.2254306069,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
27,0,27,0,None,0.15,1,90,8.16727014165,11.466936999,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
28,0,28,0,None,0.15,1,90,4.5596764395,6.11924280878,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
29,0,29,0,None,0.15,1,90,26.0234954441,29.4637134047,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
30,0,30,0,None,0.15,0,90,3.95665873773,5.68688925542,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
31,0,31,0,None,0.15,1,90,17.5293968935,24.4366066083,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
32,0,32,0,None,0.15,0,90,14.2869294845,17.1585237794,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
33,0,33,0,None,0.15,0,90,6.16327438317,21.0808315026,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
34,0,34,0,None,0.15,0,90,2.56940281577,4.38772246242,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
35,0,35,0,None,0.15,0,90,4.62836505752,8.88084854372,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
36,0,36,0,None,0.15,1,90,1.4565761853,4.77836484835,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
37,0,37,0,None,0.15,1,90,6.59103126172,9.07397113275,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
38,0,38,0,None,0.15,1,90,17.6298135659,19.1464457074,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
39,0,39,0,None,0.15,0,90,8.82831952069,18.9002012825,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
40,0,40,0,None,0.15,0,90,5.23599424027,36.6240502642,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
41,0,41,0,None,0.15,1,90,2.35925068706,5.99721920025,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
42,0,42,0,None,0.15,0,90,6.07941875327,10.4246115079,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
43,0,43,0,None,0.15,0,90,1.70494043175,16.5636557154,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
44,0,44,0,None,0.15,1,90,7.74589032959,11.1424105577,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
45,0,45,0,None,0.15,1,90,12.4749008603,14.3825815851,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
46,0,46,0,None,0.15,1,90,13.8137944909,15.527801997,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
47,0,47,0,None,0.15,1,90,12.4558353089,15.1622619638,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
48,0,48,0,None,0.15,1,90,7.04338428564,9.04633661546,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
49,0,49,0,None,0.15,1,90,5.63235578872,9.70600956306,90,left,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
50,0,50,0,None,0.15,0,90,4.96139788721,7.2684416594,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
51,0,51,0,None,0.15,0,90,5.72461052984,15.2520560576,90,right,left,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
52,0,52,0,None,0.15,1,90,17.7196001168,20.602374604,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
53,0,53,0,None,0.15,1,90,4.51390833128,6.896846666,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
54,0,54,0,None,0.15,1,90,6.70171851479,8.18537020776,90,right,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
55,0,55,0,None,0.15,0,90,6.09820214659,11.3623239826,90,left,right,2018_Mrz_06_1054,59.9958601843,untitled.py,001,293,
