trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.15,0,90,3.91640697327,5.63117100019,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
1,0,1,0,None,0.15,1,90,6.50432750583,8.04482804425,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
2,0,2,0,None,0.15,1,90,4.2778738644,5.92925944552,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
3,0,3,0,None,0.15,1,90,8.46842824947,10.1891698521,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
4,0,4,0,None,0.15,1,90,2.62844299991,4.82717272639,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
5,0,5,0,None,0.15,1,90,2.90162967611,4.56529503036,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
6,0,6,0,None,0.15,1,90,6.13529820088,7.68591063935,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
7,0,7,0,None,0.15,1,90,2.80813259725,4.8099641148,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
8,0,8,0,None,0.15,1,90,3.87471452355,5.98330150917,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
9,0,9,0,None,0.15,1,90,3.21813303139,6.94852809515,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
10,0,10,0,None,0.15,1,90,2.89350993,4.76816383097,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
11,0,11,0,None,0.15,1,90,2.65775622334,4.92731450498,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
12,0,12,0,None,0.15,0,90,3.77325106971,6.43379479833,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
13,0,13,0,None,0.15,0,90,1.59615733288,8.96981236432,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
14,0,14,0,None,0.15,1,90,4.09470393509,5.68444341328,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
15,0,15,0,None,0.15,1,90,7.33241515327,9.57119997125,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
16,0,16,0,None,0.15,1,90,7.59820954874,9.4102283949,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
17,0,17,0,None,0.15,0,90,4.93370498251,7.8164867321,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
18,0,18,0,None,0.15,1,90,2.13179105148,3.67670472059,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
19,0,19,0,None,0.15,0,90,4.37753401604,5.69369403087,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
20,0,20,0,None,0.15,1,90,6.4354304811,7.76701647881,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
21,0,21,0,None,0.15,1,90,4.0624093283,5.86705517024,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
22,0,22,0,None,0.15,1,90,5.08738205489,7.18867593445,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
23,0,23,0,None,0.15,0,90,3.91632483993,6.19081307855,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
24,0,24,0,None,0.15,1,90,3.14312070329,4.54512291308,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
25,0,25,0,None,0.15,0,90,5.01606014185,7.81044406537,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
26,0,26,0,None,0.15,1,90,2.14121543337,3.58107189555,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
27,0,27,0,None,0.15,1,90,4.65353585407,6.28751922399,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
28,0,28,0,None,0.15,0,90,5.87760148291,6.83432447352,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
29,0,29,0,None,0.15,0,90,1.22922214959,6.05005831737,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
30,0,30,0,None,0.15,0,90,3.64603071101,5.92240773607,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
31,0,31,0,None,0.15,1,90,1.20627593715,3.30344471149,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
32,0,32,0,None,0.15,1,90,3.76400911249,5.5208131196,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
33,0,33,0,None,0.15,1,90,6.15845086426,8.31733586174,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
34,0,34,0,None,0.15,1,90,5.24193829112,7.49237877969,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
35,0,35,0,None,0.15,1,90,4.89712910447,6.70924405195,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
36,0,36,0,None,0.15,1,90,5.57099966612,7.46922444087,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
37,0,37,0,None,0.15,0,90,3.78977356013,6.58978222031,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
38,0,38,0,None,0.15,1,90,3.5369154457,5.36443654168,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
39,0,39,0,None,0.15,1,90,3.48467584606,5.76781658083,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
40,0,40,0,None,0.15,0,90,7.67516709585,11.1552169342,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
41,0,41,0,None,0.15,1,90,2.1615981916,37.2566619497,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
42,0,42,0,None,0.15,0,90,5.26684955787,7.70877388027,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
43,0,43,0,None,0.15,0,90,3.97316223197,5.69286319986,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
44,0,44,0,None,0.15,1,90,3.20823428687,5.4431295041,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
45,0,45,0,None,0.15,1,90,4.08227749635,5.80632594414,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
46,0,46,0,None,0.15,0,90,4.08495660778,7.21594616119,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
47,0,47,0,None,0.15,1,90,6.11985825002,8.74153083656,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
48,0,48,0,None,0.15,1,90,9.70362853352,11.6494847806,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
49,0,49,0,None,0.15,1,90,3.82642235234,5.62282133661,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
50,0,50,0,None,0.15,1,90,4.28880290594,7.36809454858,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
51,0,51,0,None,0.15,1,90,4.63458568044,7.10674988013,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
52,0,52,0,None,0.15,0,90,3.94740169495,13.4516786346,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
53,0,53,0,None,0.15,1,90,1.5151978815,3.16323471349,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
54,0,54,0,None,0.15,1,90,5.41267060488,7.42648939975,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
55,0,55,0,None,0.15,1,90,5.01262227446,6.72909853142,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
56,0,56,0,None,0.15,1,90,3.86639447138,8.54602274857,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
57,0,57,0,None,0.15,1,90,2.68312062044,4.24187627248,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
58,0,58,0,None,0.15,1,90,14.1884806594,16.6057300577,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
59,0,59,0,None,0.15,1,90,5.12871384528,7.38791354746,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
60,0,60,0,None,0.15,1,90,30.9436408821,32.8124518618,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
61,0,61,0,None,0.15,0,90,8.01612858661,10.2122359127,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
62,0,62,0,None,0.15,0,90,2.07561016921,4.24645758141,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
63,0,63,0,None,0.15,1,90,1.46353489067,3.22335743811,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
64,0,64,0,None,0.15,1,90,5.00018801261,6.86281217355,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
65,0,65,0,None,0.15,0,90,10.5791537752,14.7761039464,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
66,0,66,0,None,0.15,0,90,1.45458626747,6.90391683858,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
67,0,67,0,None,0.15,1,90,12.2439927422,14.0890780808,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
68,0,68,0,None,0.15,1,90,9.86264455412,11.9903484937,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
69,0,69,0,None,0.15,1,90,5.49754172657,7.59239177033,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
70,0,70,0,None,0.15,1,90,12.4606409473,14.5321282456,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
71,0,71,0,None,0.15,0,90,4.05820683949,5.77317005396,90,left,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
72,0,72,0,None,0.15,1,90,9.5096653346,11.7486018473,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
73,0,73,0,None,0.15,1,90,4.26303035673,6.92941644788,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
74,0,74,0,None,0.15,1,90,7.03048795369,10.0264832545,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
75,0,75,0,None,0.15,1,90,11.0991980825,12.7899336368,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
76,0,76,0,None,0.15,1,90,20.9897648999,24.996810209,90,left,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
77,0,77,0,None,0.15,1,90,8.91318589356,10.6465453012,90,right,right,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
78,0,78,0,None,0.15,0,90,83.3456618087,98.4528480573,90,right,left,2018_Mrz_13_1039,59.9959604182,untitled.py,001,293,
