trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
45,0,45,0,None,0.38,1,90,6.05640241993,8.22582451126,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
46,0,46,0,None,0.38,1,90,7.34900525061,9.46262527781,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
47,0,47,0,None,0.38,0,90,3.54602889472,9.08948511619,90,left,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
48,0,48,0,None,0.38,1,90,12.8080839883,14.2198055898,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
49,0,49,0,None,0.38,1,90,6.68927810655,8.22302639019,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
50,0,50,0,None,0.38,1,90,11.1585612138,12.7238917237,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
51,0,51,0,None,0.38,1,90,10.5465809202,11.9725115902,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
52,0,52,0,None,0.38,1,90,8.28800950956,9.24409526912,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
53,0,53,0,None,0.38,1,90,6.42554793973,7.52674013039,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
54,0,54,0,None,0.38,1,90,6.24676627899,7.70225908607,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
55,0,55,0,None,0.38,0,90,5.97540469526,12.5878012428,90,left,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
56,0,56,0,None,0.38,1,90,8.43705722375,9.64029310993,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
57,0,57,0,None,0.38,1,90,33.4434787104,35.303787772,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
58,0,58,0,None,0.38,1,90,7.25627307384,9.13796921121,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
59,0,59,0,None,0.38,1,90,4.41223228094,5.62307555845,90,right,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
60,0,60,0,None,0.38,0,90,10.9799088991,25.3152473288,90,left,right,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
61,0,61,0,None,0.38,1,90,17.5063973215,20.0731372284,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
62,0,62,0,None,0.38,1,90,5.8828828804,10.5634579256,90,left,left,2018_Apr_20_1220,39.9256374274,untitled.py,001,293,
