trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
25,0,25,0,None,0.38,1,90,11.307254693,13.2033560131,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
26,0,26,0,None,0.38,1,90,5.7187310119,6.76057403942,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
27,0,27,0,None,0.38,1,90,3.65266227972,5.48314380739,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
28,0,28,0,None,0.38,1,90,4.54918935226,5.60247545427,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
29,0,29,0,None,0.38,1,90,11.5232237616,12.900099873,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
30,0,30,0,None,0.38,1,90,4.31720092916,5.58178288024,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
31,0,31,0,None,0.38,1,90,2.87723188283,4.08184028976,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
32,0,32,0,None,0.38,1,90,10.1194629485,12.8375466714,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
33,0,33,0,None,0.38,1,90,7.93473695678,9.3834853312,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
34,0,34,0,None,0.38,1,90,6.11362756998,7.23890662083,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
35,0,35,0,None,0.38,1,90,3.3170542625,6.085091541,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
36,0,36,0,None,0.38,1,90,17.6663098243,18.9537055687,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
37,0,37,0,None,0.38,1,90,4.7100067187,5.90202441928,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
38,0,38,0,None,0.38,1,90,5.81952594535,7.0157469734,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
39,0,39,0,None,0.38,1,90,15.2248025936,16.9389095542,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
40,0,40,0,None,0.38,1,90,7.40338283218,8.28230794694,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
41,0,41,0,None,0.38,1,90,5.2961043932,6.74343778333,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
42,0,42,0,None,0.38,1,90,4.71777558321,6.18525902031,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
43,0,43,0,None,0.38,1,90,4.01765336096,5.36646584969,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
44,0,44,0,None,0.38,1,90,5.335928449,6.88366454397,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
45,0,45,0,None,0.38,1,90,10.1458277518,12.125684689,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
46,0,46,0,None,0.38,1,90,4.41844452301,6.18635385227,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
47,0,47,0,None,0.38,1,90,4.86225958884,7.14261644986,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
48,0,48,0,None,0.38,1,90,9.97864924173,11.2261415906,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
49,0,49,0,None,0.38,1,90,4.58059334359,6.06392767798,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
50,0,50,0,None,0.38,0,90,3.04315241182,25.7519047812,90,left,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
51,0,51,0,None,0.38,0,90,29.5237146062,30.3522048193,90,left,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
52,0,52,0,None,0.38,1,90,1.31267046515,3.0407903798,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
53,0,53,0,None,0.38,1,90,5.20246232412,6.34388253256,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
54,0,54,0,None,0.38,0,90,9.81551286543,12.5490432443,90,left,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
55,0,55,0,None,0.38,1,90,1.4414211862,3.65718436282,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
56,0,56,0,None,0.38,1,90,6.71709588787,7.84503170097,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
57,0,57,0,None,0.38,0,90,9.1604354743,12.4314090199,90,left,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
58,0,58,0,None,0.38,0,90,1.53873746522,2.36500923999,90,left,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
59,0,59,0,None,0.38,1,90,1.26153631258,2.69935983483,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
60,0,60,0,None,0.38,1,90,12.3046884451,13.7241135396,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
61,0,61,0,None,0.38,1,90,9.0182294118,10.5674182054,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
62,0,62,0,None,0.38,1,90,7.04625559953,8.98213711521,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
63,0,63,0,None,0.38,1,90,3.31307023659,5.16296708101,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
64,0,64,0,None,0.38,1,90,5.39964799996,6.70694431831,90,right,right,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
65,0,65,0,None,0.38,1,90,6.55090074294,9.12695021293,90,left,left,2018_Apr_11_1526,59.9968656812,untitled.py,001,293,
