trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
23,0,23,0,None,0.15,1,90,4.82440002848,7.00926989323,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
24,0,24,0,None,0.15,1,90,9.32373611728,11.5674349673,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
25,0,25,0,None,0.15,1,90,5.72181827581,7.32849677824,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
26,0,26,0,None,0.15,1,90,5.97858079727,8.04805415211,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
27,0,27,0,None,0.15,1,90,3.2589904583,5.00709782948,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
28,0,28,0,None,0.15,1,90,2.16260195081,3.5679322372,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
29,0,29,0,None,0.15,1,90,4.74732012028,7.70384560048,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
30,0,30,0,None,0.15,1,90,3.73078421978,6.74401746591,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
31,0,31,0,None,0.15,1,90,10.981478931,12.9254137048,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
32,0,32,0,None,0.15,1,90,4.75882102334,6.70246330189,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
33,0,33,0,None,0.15,1,90,4.22542166672,6.0450825454,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
34,0,34,0,None,0.15,0,90,2.74430521196,3.94750589808,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
35,0,35,0,None,0.15,0,90,12.4932462087,13.6655577734,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
36,0,36,0,None,0.15,0,90,8.22705511455,10.2890568494,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
37,0,37,0,None,0.15,0,90,2.48876658903,3.88382629634,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
38,0,38,0,None,0.15,1,90,9.51168039514,11.6886322144,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
39,0,39,0,None,0.15,0,90,2.8677912975,5.53237408664,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
40,0,40,0,None,0.15,0,90,3.84719203139,5.08294769307,90,right,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
41,0,41,0,None,0.15,1,90,2.50514101653,4.55807316295,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
42,0,42,0,None,0.15,1,90,2.17190313293,3.62766832099,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
43,0,43,0,None,0.15,1,90,3.24769628543,4.6691518056,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
44,0,44,0,None,0.15,1,90,2.71250899206,4.82309874578,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
45,0,45,0,None,0.15,1,90,4.15835867406,5.70913537891,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
46,0,46,0,None,0.15,1,90,7.56795710069,11.06627211,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
47,0,47,0,None,0.15,1,90,3.13664083005,5.3481649204,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
48,0,48,0,None,0.15,1,90,2.79264655145,4.78805406831,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
49,0,49,0,None,0.15,1,90,10.4711953614,12.8873627794,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
50,0,50,0,None,0.15,1,90,36.3877719096,38.0773841368,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
51,0,51,0,None,0.15,1,90,9.46252610319,11.0109449665,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
52,0,52,0,None,0.15,1,90,2.83551177595,4.48474959805,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
53,0,53,0,None,0.15,0,90,6.99043370035,17.0163082179,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
54,0,54,0,None,0.15,1,90,118.13550577,120.047193149,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
55,0,55,0,None,0.15,0,90,18.6795735212,22.3863745253,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
56,0,56,0,None,0.15,1,90,3.45999226157,6.16868540554,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
57,0,57,0,None,0.15,1,90,3.28863863985,4.8060870865,90,right,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
58,0,58,0,None,0.15,1,90,3.64273587844,5.78792695721,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
59,0,59,0,None,0.15,0,90,4.86588826231,8.48888364303,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
60,0,60,0,None,0.15,0,90,1.21290219846,3.46581450995,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
61,0,61,0,None,0.15,1,90,5.48364470902,7.8442648437,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
62,0,62,0,None,0.15,0,90,11.0088731948,13.7107165855,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
63,0,63,0,None,0.15,1,90,1.22352785061,3.7625706619,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
64,0,64,0,None,0.15,1,90,5.23788023338,8.62689950818,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
65,0,65,0,None,0.15,1,90,5.1831917185,8.2667758053,90,left,left,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
66,0,66,0,None,0.15,0,90,17.4925248879,21.0766035907,90,left,right,2018_Apr_05_1540,59.8875543519,untitled.py,001,293,
