trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,0,90,3.81988129776,4.89166220848,90,left,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
1,0,1,0,None,0.38,0,90,1.76991572947,3.4670168974,90,right,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
2,0,2,0,None,0.38,0,90,2.41316731594,3.48932252562,90,right,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
3,0,3,0,None,0.38,0,90,2.77186150756,4.0872487984,90,right,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
4,0,4,0,None,0.38,1,90,1.50745332154,2.78715954121,90,right,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
5,0,5,0,None,0.38,1,90,5.08389446145,7.79262364353,90,left,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
6,0,6,0,None,0.38,1,90,2.85478517518,3.90700605803,90,right,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
7,0,7,0,None,0.38,1,90,2.65423091484,3.54915247607,90,right,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
8,0,8,0,None,0.38,1,90,13.8016097018,15.638503497,90,left,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
9,0,9,0,None,0.38,1,90,2.47415104433,3.88470434089,90,left,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
10,0,10,0,None,0.38,0,90,13.2587063439,14.2842911599,90,left,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
11,0,11,0,None,0.38,0,90,1.37640091131,2.66713171644,90,right,left,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
12,0,12,0,None,0.38,1,90,1.61290080164,2.50370535924,90,right,right,2018_Apr_18_1647,59.8908609525,untitled.py,001,293,
