trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.15,0,90,2.94450104692,3.54298325625,90,left,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
1,0,1,0,None,0.15,0,90,2.40352139728,3.48189392786,90,right,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
2,0,2,0,None,0.15,0,90,2.07388173637,2.96674130371,90,right,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
3,0,3,0,None,0.15,0,90,1.72568776199,3.64517138351,90,left,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
4,0,4,0,None,0.15,1,90,1.86862352617,3.94438259611,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
5,0,5,0,None,0.15,1,90,2.5010234541,4.36594148139,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
6,0,6,0,None,0.15,1,90,2.69363648174,4.86473224949,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
7,0,7,0,None,0.15,1,90,4.72675577483,7.06362596364,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
8,0,8,0,None,0.15,0,90,2.28463366155,3.23074273407,90,left,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
9,0,9,0,None,0.15,1,90,5.17304852992,6.95899003925,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
10,0,10,0,None,0.15,1,90,5.27502936826,6.55947892819,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
11,0,11,0,None,0.15,1,90,3.42633686685,4.74171968784,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
12,0,12,0,None,0.15,1,90,3.64692244405,5.29045954165,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
13,0,13,0,None,0.15,1,90,3.49515175811,5.06133712525,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
14,0,14,0,None,0.15,1,90,2.24576000581,3.65847586775,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
15,0,15,0,None,0.15,1,90,2.82341861883,5.04545801211,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
16,0,16,0,None,0.15,1,90,9.53989906538,11.0253451207,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
17,0,17,0,None,0.15,1,90,4.30694515644,6.02920678466,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
18,0,18,0,None,0.15,1,90,2.22482745712,4.94935222213,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
19,0,19,0,None,0.15,1,90,5.25027929527,6.48082116581,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
20,0,20,0,None,0.15,1,90,7.32782686068,8.76458935424,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
21,0,21,0,None,0.15,1,90,2.95807232484,4.50472364505,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
22,0,22,0,None,0.15,1,90,2.87269722827,4.70585591186,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
23,0,23,0,None,0.15,1,90,4.40170636211,5.9665829037,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
24,0,24,0,None,0.15,1,90,2.86279177939,6.52479658727,90,right,right,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
25,0,25,0,None,0.15,1,90,2.94740951712,5.11505624317,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
26,0,26,0,None,0.15,1,90,3.53053502609,5.45135485096,90,left,left,2018_Apr_04_1639,59.8872537662,untitled.py,001,293,
