trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,imagename,correct,Difference,touch_delay,lick_delay,orientation,correctstim,last_choice,date,frameRate,expName,session,participant,
0,0,0,0,None,0.38,1,90,11.3325989756,12.9482269395,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
1,0,1,0,None,0.38,1,90,2.63885018905,4.09979508567,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
2,0,2,0,None,0.38,1,90,3.76894493576,5.42248162825,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
3,0,3,0,None,0.38,0,90,4.04098258301,5.16853622458,90,left,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
4,0,4,0,None,0.38,1,90,2.98419827101,5.38111044839,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
5,0,5,0,None,0.38,1,90,6.92101901217,8.78106351505,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
6,0,6,0,None,0.38,1,90,12.9004035429,14.020964955,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
7,0,7,0,None,0.38,1,90,2.63838756038,4.64527893905,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
8,0,8,0,None,0.38,1,90,3.68847772549,4.7637638303,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
9,0,9,0,None,0.38,0,90,4.81258511904,5.39748459653,90,left,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
10,0,10,0,None,0.38,1,90,5.81450491608,7.00416086399,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
11,0,11,0,None,0.38,1,90,8.5955972058,10.0080010169,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
12,0,12,0,None,0.38,1,90,3.18368451856,4.62690509547,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
13,0,13,0,None,0.38,0,90,3.56779283402,8.32856438454,90,right,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
14,0,14,0,None,0.38,0,90,1.86906911357,5.2815285183,90,right,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
15,0,15,0,None,0.38,1,90,11.2934104754,12.2589513471,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
16,0,16,0,None,0.38,1,90,4.94647476141,6.06458670023,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
17,0,17,0,None,0.38,1,90,3.37712251139,4.48987510981,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
18,0,18,0,None,0.38,1,90,2.78041454987,4.02565326041,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
19,0,19,0,None,0.38,1,90,8.79158831638,10.1638945732,90,left,left,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
20,0,20,0,None,0.38,1,90,6.84633046936,7.82434918405,90,right,right,2018_Apr_17_1458,60.0000838122,untitled.py,001,293,
